user_id,item_name,dealer,action_type,item_registration_id,time_stamp,item_price
221680625,,,email_sub,,2014-06-06,0
221685685,,,email_sub,,2014-06-06,0
222515525,,,email_sub,,2014-06-06,0
222535765,,,email_sub,,2014-06-06,0
221751465,,,email_sub,,2014-06-06,0
218649685,,,email_sub,,2014-06-06,0
218659805,,,email_sub,,2014-06-25,0
223340305,,,email_sub,,2014-06-06,0
224084125,,,email_unsub,,2014-06-06,0
220324545,,,email_sub,,2014-07-03,0
218710405,,,email_sub,,2014-06-06,0
221088605,,,email_sub,,2014-06-25,0
218735705,,,email_sub,,2014-07-03,0
220400445,,,email_sub,,2014-06-06,0
221139205,,,email_sub,,2014-06-06,0
218786305,,,email_sub,,2014-06-06,0
221154385,,,email_sub,,2014-06-06,0
219646505,,,email_sub,,2014-06-06,0
218841965,,,email_sub,,2014-08-26,0
223497165,,,email_sub,,2014-06-06,0
221220165,,,email_sub,,2014-06-06,0
224261225,,,email_sub,,2014-06-06,0
218877385,,,email_sub,,2014-06-06,0
218882445,,,email_sub,,2014-06-06,0
221974105,,,email_sub,,2014-06-06,0
221979165,,,email_sub,,2014-06-06,0
222803945,,,email_sub,,2014-06-06,0
220562365,,,email_sub,,2014-06-06,0
221291005,,,email_sub,,2014-06-06,0
220587665,,,email_sub,,2014-06-06,0
222065185,,,email_sub,,2014-06-06,0
224640725,,,email_sub,,2014-07-25,0
224984805,,,email_sub,,2014-09-25,0
224746985,,,email_sub,,2014-08-14,0
224650845,,,email_sub,,2014-08-09,0
225020225,,,email_sub,,2014-10-02,0
224792525,,,email_sub,,2014-08-24,0
225045525,,,email_sub,,2014-10-06,0
219823099,,,email_sub,,2014-06-06,0
222084919,,,email_sub,,2014-06-06,0
223668699,,,email_sub,,2014-06-06,0
219033739,,,email_sub,,2014-06-06,0
220703539,,,email_sub,,2014-06-06,0
219074219,,,email_sub,,2014-06-06,0
224463119,,,email_sub,,2014-06-24,0
222965359,,,email_sub,,2014-07-14,0
221437239,,,email_sub,,2014-06-06,0
219934419,,,email_sub,,2014-08-26,0
219965791,,,email_sub,,2014-06-06,0
219135951,,,email_sub,,2014-06-06,0
224524851,,,email_sub,,2014-07-04,0
221493911,,,email_sub,,2014-06-06,0
224534971,,,email_sub,,2014-07-05,0
220785511,,,email_sub,,2014-06-06,0
223801271,,,email_sub,,2014-06-06,0
221509091,,,email_sub,,2014-06-06,0
220795631,,,email_sub,,2014-06-06,0
223816451,,,email_sub,,2014-06-06,0
220001211,,,email_sub,,2014-06-06,0
221534391,,,email_sub,,2014-06-06,0
223087811,,,email_sub,,2014-06-06,0
219262451,,,email_sub,,2014-06-06,0
220056871,,,email_sub,,2014-06-06,0
223108051,,,email_sub,,2014-06-06,0
219277631,,,email_sub,,2014-07-03,0
224620991,,,email_sub,,2014-07-22,0
223118171,,,email_sub,,2014-06-06,0
221600171,,,email_sub,,2014-06-06,0
222354111,,,email_sub,,2014-06-06,0
223148531,,,email_sub,,2014-06-06,0
223158651,,,email_sub,,2014-06-06,0
223183951,,,email_sub,,2014-06-06,0
220922131,,,email_sub,,2014-06-06,0
220927191,,,email_sub,,2014-06-06,0
220213731,,,email_sub,,2014-06-06,0
220957551,,,email_sub,,2014-06-06,0
220264331,,,email_sub,,2014-08-10,0
222526151,,,email_sub,,2014-06-06,0
220269391,,,email_sub,,2014-06-06,0
219495211,,,email_sub,,2014-06-06,0
219500271,,,email_sub,,2014-06-06,0
222561571,,,email_sub,,2014-06-06,0
223330691,,,email_sub,,2014-06-06,0
224104871,,,email_unsub,,2014-06-06,0
221084051,,,email_sub,,2014-06-06,0
220395891,,,email_sub,,2014-06-06,0
222652651,,,email_sub,,2014-06-06,0
219611591,,,email_sub,,2014-06-06,0
221873411,,,email_sub,,2014-06-06,0
224170651,,,email_sub,,2014-06-06,0
223447071,,,email_sub,,2014-06-06,0
219636891,,,email_sub,,2014-07-22,0
219631831,,,email_sub,,2014-06-06,0
221903771,,,email_sub,,2014-06-06,0
220441431,,,email_sub,,2014-06-06,0
218822231,,,email_sub,,2014-06-06,0
220456611,,,email_sub,,2014-06-06,0
222728551,,,email_sub,,2014-06-06,0
218842471,,,email_sub,,2014-06-06,0
221200431,,,email_sub,,2014-06-06,0
224241491,,,email_sub,,2014-06-06,0
223502731,,,email_sub,,2014-06-06,0
219702671,,,email_sub,,2014-06-06,0
221964491,,,email_sub,,2014-06-06,0
221240911,,,email_sub,,2014-06-06,0
221251031,,,email_sub,,2014-06-06,0
222004971,,,email_sub,,2014-06-06,0
220547691,,,email_sub,,2014-06-06,0
221271271,,,email_sub,,2014-06-06,0
222809511,,,email_sub,,2014-06-06,0
222035331,,,email_sub,,2014-06-06,0
222860111,,,email_sub,,2014-06-06,0
224934711,,,email_sub,,2014-09-17,0
219970851,,,email_sub,,2014-08-26,0
224893725,,,email_sub,,2014-09-09,0
224666025,,,email_sub,,2014-07-30,0
222070245,,,email_sub,,2014-06-06,0
223628725,,,email_sub,,2014-06-06,0
224377605,,,email_sub,,2014-06-10,0
223643905,,,email_sub,,2014-06-06,0
220633205,,,email_sub,,2014-06-06,0
223684385,,,email_sub,,2014-06-06,0
222930445,,,email_sub,,2014-06-06,0
224433265,,,email_sub,,2014-06-19,0
219069665,,,email_sub,,2014-06-06,0
224453505,,,email_sub,,2014-06-22,0
219919745,,,email_sub,,2014-06-06,0
219924805,,,email_sub,,2014-06-06,0
219094965,,,email_sub,,2014-06-06,0
222191685,,,email_sub,,2014-06-06,0
223770405,,,email_sub,,2014-06-06,0
219985525,,,email_sub,,2014-06-06,0
223790645,,,email_sub,,2014-06-06,0
223031645,,,email_sub,,2014-06-06,0
224539525,,,email_sub,,2014-07-06,0
223800765,,,email_sub,,2014-06-06,0
222257465,,,email_sub,,2014-06-06,0
219211345,,,email_sub,,2014-06-06,0
223841245,,,email_sub,,2014-06-06,0
223846305,,,email_sub,,2014-06-06,0
222287825,,,email_sub,,2014-06-06,0
224605305,,,email_sub,,2014-07-19,0
223107545,,,email_sub,,2014-06-06,0
223122725,,,email_sub,,2014-06-06,0
220891265,,,email_sub,,2014-06-06,0
221630025,,,email_sub,,2014-06-06,0
219322665,,,email_sub,,2014-06-06,0
219332785,,,email_sub,,2014-06-06,0
221645205,,,email_sub,,2014-06-06,0
220142385,,,email_sub,,2014-06-06,0
223173325,,,email_sub,,2014-07-20,0
223203685,,,email_sub,,2014-06-06,0
223952565,,,email_unsub,,2014-06-06,0
221665445,,,email_sub,,2014-06-06,0
223228985,,,email_sub,,2014-06-06,0
218583905,,,email_sub,,2014-06-06,0
219418805,,,email_sub,,2014-06-06,0
220962105,,,email_sub,,2014-06-06,0
219444105,,,email_sub,,2014-06-06,0
221726165,,,email_sub,,2014-06-06,0
219464345,,,email_sub,,2014-06-06,0
220268885,,,email_sub,,2014-06-06,0
218639565,,,email_sub,,2014-06-06,0
223289705,,,email_sub,,2014-06-06,0
219509885,,,email_sub,,2014-06-06,0
220329605,,,email_sub,,2014-06-06,0
219535185,,,email_sub,,2014-06-06,0
224104365,,,email_sub,,2014-06-06,0
221802065,,,email_sub,,2014-06-06,0
218730645,,,email_sub,,2014-07-03,0
222631905,,,email_sub,,2014-06-06,0
220415625,,,email_sub,,2014-06-06,0
221144265,,,email_sub,,2014-06-06,0
222682505,,,email_sub,,2014-06-06,0
224195445,,,email_sub,,2014-06-06,0
224200505,,,email_sub,,2014-06-06,0
223461745,,,email_sub,,2014-06-06,0
221908325,,,email_sub,,2014-06-06,0
218772137,,,email_sub,,2014-06-06,0
224161037,,,email_sub,,2014-06-06,0
220426757,,,email_sub,,2014-06-06,0
223447577,,,email_sub,,2014-06-06,0
219647517,,,email_sub,,2014-06-06,0
220452057,,,email_sub,,2014-06-06,0
218832857,,,email_sub,,2014-06-06,0
222723997,,,email_sub,,2014-06-06,0
220467237,,,email_sub,,2014-06-06,0
223493117,,,email_sub,,2014-06-06,0
224231877,,,email_sub,,2014-08-15,0
223508297,,,email_sub,,2014-06-06,0
221964997,,,email_sub,,2014-06-06,0
224282477,,,email_sub,,2014-06-06,0
223558897,,,email_sub,,2014-06-06,0
221281897,,,email_sub,,2014-06-06,0
223574077,,,email_sub,,2014-06-06,0
218934057,,,email_sub,,2014-06-06,0
218949237,,,email_sub,,2014-06-06,0
222056077,,,email_sub,,2014-06-06,0
222860617,,,email_sub,,2014-06-06,0
225046537,,,email_sub,,2014-10-06,0
224004177,,,email_sub,,2014-08-22,0
224828957,,,email_sub,,2014-08-29,0
224388231,,,email_sub,,2014-06-12,0
221362351,,,email_sub,,2014-06-06,0
222121351,,,email_unsub,,2014-06-06,0
219029691,,,email_sub,,2014-07-26,0
221382591,,,email_sub,,2014-06-06,0
223679831,,,email_sub,,2014-06-06,0
221407891,,,email_sub,,2014-07-10,0
222166891,,,email_sub,,2014-06-06,0
219940491,,,email_sub,,2014-06-06,0
222187131,,,email_sub,,2014-06-08,0
222202311,,,email_sub,,2014-06-06,0
222247851,,,email_sub,,2014-06-06,0
221519211,,,email_sub,,2014-06-06,0
219186551,,,email_sub,,2014-06-06,0
221579931,,,email_sub,,2014-06-06,0
220851291,,,email_sub,,2014-06-06,0
220077111,,,email_sub,,2014-06-06,0
222333871,,,email_sub,,2014-06-06,0
220112531,,,email_sub,,2014-06-06,0
223912591,,,email_sub,,2014-06-06,0
220901891,,,email_sub,,2014-06-06,0
220906951,,,email_sub,,2014-06-06,0
222369291,,,email_unsub,,2014-06-06,0
219333291,,,email_sub,,2014-06-06,0
223173831,,,email_sub,,2014-06-06,0
219363651,,,email_sub,,2014-06-06,0
219368711,,,email_sub,,2014-06-06,0
220193491,,,email_sub,,2014-06-06,0
223214311,,,email_sub,,2014-06-06,0
220203611,,,email_sub,,2014-06-06,0
223983431,,,email_sub,,2014-06-06,0
220228911,,,email_sub,,2014-06-06,0
221701371,,,email_sub,,2014-06-06,0
220239031,,,email_sub,,2014-06-06,0
220967671,,,email_sub,,2014-06-06,0
221716551,,,email_sub,,2014-06-06,0
223269971,,,email_sub,,2014-06-06,0
221721611,,,email_sub,,2014-06-06,0
220977791,,,email_sub,,2014-06-06,0
218624891,,,email_sub,,2014-06-06,0
218629951,,,email_sub,,2014-06-06,0
222521091,,,email_sub,,2014-06-06,0
223285151,,,email_sub,,2014-06-06,0
224069451,,,email_sub,,2014-06-06,0
218685611,,,email_sub,,2014-06-06,0
219530631,,,email_sub,,2014-06-06,0
223355991,,,email_sub,,2014-06-06,0
224099811,,,email_sub,,2014-06-06,0
221807631,,,email_sub,,2014-06-06,0
221073931,,,email_sub,,2014-06-06,0
220350351,,,email_sub,,2014-06-06,0
224114991,,,email_sub,,2014-06-06,0
223381291,,,email_sub,,2014-06-06,0
223386351,,,email_sub,,2014-06-06,0
219571111,,,email_sub,,2014-06-06,0
221109351,,,email_sub,,2014-06-06,0
218761511,,,email_sub,,2014-06-06,0
221878471,,,email_sub,,2014-06-06,0
222698191,,,email_sub,,2014-06-06,0
221913891,,,email_sub,,2014-06-06,0
218832351,,,email_sub,,2014-06-06,0
221934131,,,email_sub,,2014-06-06,0
220481911,,,email_unsub,,2014-06-06,0
221210551,,,email_sub,,2014-06-06,0
222769031,,,email_sub,,2014-06-06,0
219743151,,,email_sub,,2014-06-06,0
219748211,,,email_sub,,2014-06-06,0
224317391,,,email_sub,,2014-06-06,0
218943671,,,email_sub,,2014-06-06,0
221301631,,,email_sub,,2014-06-06,0
222040391,,,email_sub,,2014-06-06,0
222844931,,,email_sub,,2014-09-02,0
223614051,,,email_sub,,2014-06-06,0
224929651,,,email_sub,,2014-09-16,0
224772791,,,email_sub,,2014-08-20,0
224970131,,,email_sub,,2014-09-22,0
224843631,,,email_sub,,2014-09-09,0
223917651,,,email_sub,,2014-10-03,0
224894231,,,email_sub,,2014-09-09,0
222884905,,,email_sub,,2014-06-06,0
223648965,,,email_sub,,2014-06-06,0
221371965,,,email_sub,,2014-06-06,0
222125905,,,email_sub,,2014-06-25,0
219894445,,,email_sub,,2014-06-06,0
222945625,,,email_sub,,2014-06-06,0
222156265,,,email_sub,,2014-06-06,0
219100025,,,email_sub,,2014-06-06,0
223740045,,,email_sub,,2014-07-23,0
220734405,,,email_sub,,2014-06-06,0
222196745,,,email_sub,,2014-06-06,0
224514225,,,email_sub,,2014-07-02,0
219975405,,,email_sub,,2014-06-06,0
222227105,,,email_sub,,2014-06-06,0
223021525,,,email_sub,,2014-06-06,0
223785585,,,email_sub,,2014-06-06,0
224549645,,,email_sub,,2014-07-14,0
220015885,,,email_sub,,2014-06-06,0
223087305,,,email_sub,,2014-06-06,0
223097425,,,email_sub,,2014-06-06,0
219272065,,,email_sub,,2014-06-06,0
220850785,,,email_sub,,2014-06-06,0
223127785,,,email_sub,,2014-06-06,0
220876085,,,email_sub,,2014-06-06,0
222348545,,,email_sub,,2014-06-06,0
220112025,,,email_sub,,2014-09-19,0
219342905,,,email_sub,,2014-06-06,0
221848617,,,email_sub,,2014-06-06,0
220391337,,,email_sub,,2014-08-24,0
223417217,,,email_sub,,2014-06-06,0
218797437,,,email_sub,,2014-06-06,0
219642457,,,email_sub,,2014-06-06,0
223452637,,,email_sub,,2014-06-06,0
221205997,,,email_sub,,2014-06-06,0
220482417,,,email_sub,,2014-06-06,0
221954877,,,email_sub,,2014-07-10,0
218858157,,,email_sub,,2014-06-06,0
221246477,,,email_sub,,2014-06-06,0
221251537,,,email_sub,,2014-06-06,0
222784717,,,email_sub,,2014-06-06,0
219733537,,,email_sub,,2014-06-06,0
224312837,,,email_sub,,2014-06-06,0
220558317,,,email_sub,,2014-06-06,0
221317317,,,email_sub,,2014-06-06,0
225011117,,,email_sub,,2014-09-30,0
224803657,,,email_sub,,2014-08-25,0
223482997,,,email_sub,,2014-06-06,0
224920037,,,email_sub,,2014-09-13,0
221970057,,,email_sub,,2014-06-06,0
224666531,,,email_sub,,2014-07-30,0
220613471,,,email_sub,,2014-06-06,0
218994271,,,email_sub,,2014-06-06,0
224398351,,,email_sub,,2014-06-13,0
219039811,,,email_sub,,2014-06-06,0
223695011,,,email_sub,,2014-06-06,0
219054991,,,email_sub,,2014-06-06,0
224443891,,,email_sub,,2014-06-21,0
223715251,,,email_unsub,,2014-06-06,0
224459071,,,email_unsub,,2014-07-22,0
219920251,,,email_sub,,2014-06-06,0
220729851,,,email_sub,,2014-07-03,0
224499551,,,email_sub,,2014-06-30,0
223006851,,,email_sub,,2014-06-06,0
220760211,,,email_sub,,2014-06-06,0
222237731,,,email_sub,,2014-06-06,0
220790571,,,email_sub,,2014-06-06,0
224555211,,,email_sub,,2014-07-10,0
220031571,,,email_sub,,2014-06-06,0
223072631,,,email_sub,,2014-06-06,0
222303511,,,email_sub,,2014-06-06,0
223856931,,,email_sub,,2014-06-06,0
221574871,,,email_sub,,2014-06-06,0
219282691,,,email_sub,,2014-06-06,0
223128291,,,email_sub,,2014-06-06,0
223143471,,,email_sub,,2014-06-06,0
220142891,,,email_sub,,2014-06-06,0
223948011,,,email_sub,,2014-06-06,0
223953071,,,email_sub,,2014-06-06,0
219394011,,,email_sub,,2014-06-06,0
220952491,,,email_sub,,2014-06-06,0
220233971,,,email_sub,,2014-06-06,0
219449671,,,email_sub,,2014-06-06,0
218619831,,,email_sub,,2014-06-06,0
223275031,,,email_sub,,2014-06-06,0
223300331,,,email_unsub,,2014-06-06,0
223325631,,,email_sub,,2014-06-06,0
222571691,,,email_sub,,2014-06-06,0
218680551,,,email_sub,,2014-06-06,0
222576751,,,email_sub,,2014-06-06,0
218695731,,,email_sub,,2014-06-06,0
222596991,,,email_sub,,2014-06-06,0
222617231,,,email_sub,,2014-06-06,0
221089111,,,email_sub,,2014-06-06,0
221099231,,,email_sub,,2014-06-06,0
223396471,,,email_sub,,2014-06-06,0
224135231,,,email_sub,,2014-06-06,0
218751391,,,email_sub,,2014-06-06,0
224155471,,,email_sub,,2014-06-06,0
218771631,,,email_sub,,2014-06-06,0
220426251,,,email_sub,,2014-06-06,0
224180771,,,email_sub,,2014-07-17,0
220436371,,,email_sub,,2014-07-03,0
224201011,,,email_sub,,2014-06-06,0
218817171,,,email_sub,,2014-06-06,0
218812111,,,email_sub,,2014-06-25,0
224216191,,,email_sub,,2014-06-06,0
223472371,,,email_sub,,2014-06-06,0
219667251,,,email_sub,,2014-06-06,0
221939191,,,email_sub,,2014-06-06,0
222738671,,,email_sub,,2014-06-06,0
221230791,,,email_sub,,2014-06-06,0
224271851,,,email_sub,,2014-06-06,0
223528031,,,email_sub,,2014-06-06,0
221989791,,,email_sub,,2014-06-06,0
220557811,,,email_sub,,2014-06-06,0
224322451,,,email_sub,,2014-08-10,0
220583111,,,email_sub,,2014-06-06,0
222050511,,,email_sub,,2014-06-06,0
220588171,,,email_sub,,2014-07-03,0
221316811,,,email_sub,,2014-06-06,0
218968971,,,email_sub,,2014-06-06,0
225015671,,,email_sub,,2014-10-01,0
224747491,,,email_sub,,2014-08-14,0
224656411,,,email_sub,,2014-07-28,0
224787971,,,email_sub,,2014-08-22,0
224661471,,,email_sub,,2014-07-29,0
224889171,,,email_sub,,2014-09-08,0
224980251,,,email_sub,,2014-09-24,0
224975191,,,email_sub,,2014-09-23,0
221696311,,,email_sub,,2014-06-06,0
224387725,,,email_sub,,2014-06-12,0
222889965,,,email_sub,,2014-06-06,0
224392785,,,email_sub,,2014-06-13,0
219853965,,,email_sub,,2014-06-06,0
219034245,,,email_sub,,2014-06-06,0
222130965,,,email_sub,,2014-06-06,0
222935505,,,email_sub,,2014-06-06,0
222940565,,,email_sub,,2014-09-21,0
221407385,,,email_sub,,2014-06-06,0
222950685,,,email_sub,,2014-09-05,0
224448445,,,email_sub,,2014-06-21,0
223719805,,,email_sub,,2014-06-06,0
224463625,,,email_sub,,2014-07-22,0
223729925,,,email_sub,,2014-06-06,0
221432685,,,email_sub,,2014-06-06,0
221452925,,,email_sub,,2014-06-06,0
219950105,,,email_sub,,2014-06-06,0
219120265,,,email_sub,,2014-06-06,0
222206865,,,email_sub,,2014-06-06,0
222216985,,,email_sub,,2014-06-06,0
223011405,,,email_sub,,2014-06-06,0
221483285,,,email_sub,,2014-06-06,0
221493405,,,email_sub,,2014-06-06,0
221503525,,,email_sub,,2014-06-06,0
220795125,,,email_sub,,2014-06-06,0
223815945,,,email_sub,,2014-06-06,0
221523765,,,email_sub,,2014-06-06,0
221918951,,,email_sub,,2014-06-06,0
219672311,,,email_sub,,2014-06-06,0
224236431,,,email_sub,,2014-06-06,0
219692551,,,email_sub,,2014-06-06,0
219707731,,,email_sub,,2014-06-06,0
220507211,,,email_sub,,2014-06-06,0
218882951,,,email_sub,,2014-06-06,0
220517331,,,email_sub,,2014-06-06,0
224281971,,,email_sub,,2014-06-06,0
219733031,,,email_sub,,2014-06-06,0
219758331,,,email_sub,,2014-06-25,0
221281391,,,email_sub,,2014-06-06,0
222020151,,,email_sub,,2014-06-06,0
221286451,,,email_sub,,2014-06-06,0
220572991,,,email_sub,,2014-09-16,0
224347751,,,email_sub,,2014-06-23,0
219803871,,,email_sub,,2014-06-06,0
224681711,,,email_sub,,2014-08-08,0
224919531,,,email_sub,,2014-09-13,0
219828665,,,email_sub,,2014-06-06,0
221351725,,,email_sub,,2014-06-06,0
219008945,,,email_sub,,2014-06-06,0
223654025,,,email_sub,,2014-06-06,0
219848905,,,email_sub,,2014-06-06,0
222105665,,,email_sub,,2014-06-06,0
224428205,,,email_sub,,2014-06-18,0
219049425,,,email_sub,,2014-06-06,0
224438325,,,email_sub,,2014-06-20,0
222146145,,,email_sub,,2014-06-06,0
219909625,,,email_sub,,2014-06-06,0
222161325,,,email_sub,,2014-06-06,0
222955745,,,email_sub,,2014-06-06,0
222965865,,,email_sub,,2014-06-06,0
224493985,,,email_sub,,2014-06-29,0
222237225,,,email_sub,,2014-06-06,0
224544585,,,email_sub,,2014-07-07,0
220000705,,,email_unsub,,2014-10-03,0
219165805,,,email_sub,,2014-06-06,0
221508585,,,email_sub,,2014-06-06,0
223821005,,,email_sub,,2014-06-06,0
220031065,,,email_sub,,2014-06-06,0
220815365,,,email_unsub,,2014-06-06,0
220046245,,,email_sub,,2014-10-01,0
224615425,,,email_sub,,2014-07-20,0
222313125,,,email_sub,,2014-06-06,0
223112605,,,email_sub,,2014-06-06,0
221594605,,,email_sub,,2014-06-06,0
223891845,,,email_sub,,2014-06-06,0
219312545,,,email_sub,,2014-06-06,0
223901965,,,email_sub,,2014-06-06,0
220901385,,,email_sub,,2014-06-06,0
223922205,,,email_sub,,2014-06-06,0
222373845,,,email_sub,,2014-06-06,0
220132265,,,email_sub,,2014-06-06,0
222394085,,,email_sub,,2014-06-06,0
219373265,,,email_sub,,2014-06-16,0
222414325,,,email_sub,,2014-06-06,0
223967745,,,email_sub,,2014-06-06,0
222485165,,,email_sub,,2014-06-06,0
218599085,,,email_sub,,2014-06-06,0
222495285,,,email_sub,,2014-06-06,0
223259345,,,email_sub,,2014-06-06,0
221721105,,,email_sub,,2014-09-24,0
223279585,,,email_sub,,2014-06-06,0
224033525,,,email_sub,,2014-06-06,0
221002585,,,email_sub,,2014-06-06,0
222550945,,,email_sub,,2014-06-06,0
222561065,,,email_sub,,2014-06-06,0
218680045,,,email_sub,,2014-06-06,0
223345365,,,email_sub,,2014-06-06,0
223350425,,,email_sub,,2014-06-06,0
221797005,,,email_sub,,2014-06-06,0
219545305,,,email_sub,,2014-06-06,0
222606605,,,email_unsub,,2014-06-06,0
220354905,,,email_sub,,2014-06-06,0
221083545,,,email_sub,,2014-06-06,0
219565545,,,email_sub,,2014-06-06,0
224129665,,,email_sub,,2014-06-06,0
219585785,,,email_sub,,2014-06-06,0
220385265,,,email_sub,,2014-06-06,0
223411145,,,email_sub,,2014-06-06,0
221124025,,,email_sub,,2014-06-06,0
224160025,,,email_sub,,2014-06-06,0
222677445,,,email_sub,,2014-06-06,0
220425745,,,email_sub,,2014-06-06,0
219636385,,,email_sub,,2014-06-06,0
221164505,,,email_sub,,2014-06-06,0
224210625,,,email_sub,,2014-06-06,0
219666745,,,email_sub,,2014-06-06,0
220481405,,,email_sub,,2014-06-06,0
219686985,,,email_sub,,2014-06-06,0
222743225,,,email_sub,,2014-06-06,0
221953865,,,email_sub,,2014-06-06,0
220506705,,,email_sub,,2014-06-06,0
222768525,,,email_sub,,2014-06-06,0
224271345,,,email_sub,,2014-06-06,0
222783705,,,email_sub,,2014-06-06,0
221255585,,,email_sub,,2014-06-06,0
219742645,,,email_sub,,2014-06-06,0
218912805,,,email_sub,,2014-06-06,0
224306765,,,email_sub,,2014-06-06,0
222829245,,,email_sub,,2014-06-06,0
220577545,,,email_sub,,2014-06-06,0
218953285,,,email_sub,,2014-06-06,0
223618605,,,email_sub,,2014-06-06,0
218968465,,,email_sub,,2014-06-06,0
223876665,,,email_sub,,2014-06-06,0
224681205,,,email_sub,,2014-08-02,0
224817825,,,email_sub,,2014-08-27,0
224762165,,,email_sub,,2014-08-17,0
224959505,,,email_sub,,2014-09-20,0
225040465,,,email_sub,,2014-10-05,0
221330979,,,email_sub,,2014-06-06,0
222889459,,,email_sub,,2014-06-06,0
222095039,,,email_sub,,2014-06-06,0
219013499,,,email_sub,,2014-06-06,0
224417579,,,email_sub,,2014-06-16,0
222125399,,,email_sub,,2014-06-06,0
224468179,,,email_sub,,2014-06-25,0
221457479,,,email_sub,,2014-06-06,0
224493479,,,email_sub,,2014-06-29,0
220749079,,,email_sub,,2014-06-06,0
219969839,,,email_sub,,2014-06-06,0
220754139,,,email_sub,,2014-06-06,0
219134939,,,email_sub,,2014-06-06,0
219974899,,,email_sub,,2014-06-06,0
223021019,,,email_sub,,2014-06-06,0
223785079,,,email_sub,,2014-09-25,0
220000199,,,email_sub,,2014-06-06,0
221528319,,,email_sub,,2014-07-02,0
222379411,,,email_sub,,2014-07-03,0
219353531,,,email_sub,,2014-06-06,0
223189011,,,email_sub,,2014-06-06,0
219378831,,,email_sub,,2014-06-06,0
222445191,,,email_sub,,2014-06-06,0
220183371,,,email_sub,,2014-06-06,0
223942951,,,email_sub,,2014-06-06,0
219399071,,,email_sub,,2014-06-06,0
220937311,,,email_sub,,2014-06-06,0
222475551,,,email_sub,,2014-06-06,0
219419311,,,email_sub,,2014-06-06,0
222485671,,,email_sub,,2014-06-06,0
219464851,,,email_sub,,2014-06-06,0
222531211,,,email_sub,,2014-06-06,0
220274451,,,email_sub,,2014-06-06,0
224049211,,,email_sub,,2014-06-06,0
221023331,,,email_sub,,2014-06-06,0
224059331,,,email_sub,,2014-06-06,0
221063811,,,email_sub,,2014-06-06,0
222602051,,,email_sub,,2014-06-06,0
224120051,,,email_sub,,2014-06-06,0
223376231,,,email_sub,,2014-06-06,0
222627351,,,email_sub,,2014-06-06,0
219576171,,,email_sub,,2014-06-06,0
224130171,,,email_sub,,2014-06-06,0
221868351,,,email_sub,,2014-06-06,0
219621711,,,email_sub,,2014-06-06,0
221893651,,,email_sub,,2014-06-06,0
221154891,,,email_sub,,2014-07-03,0
220451551,,,email_sub,,2014-06-06,0
223467311,,,email_sub,,2014-06-06,0
222718431,,,email_unsub,,2014-06-06,0
218867771,,,email_unsub,,2014-06-06,0
218913311,,,email_sub,,2014-06-06,0
218918371,,,email_sub,,2014-06-06,0
223568511,,,email_sub,,2014-06-06,0
220567931,,,email_sub,,2014-06-06,0
222824691,,,email_sub,,2014-06-06,0
224342691,,,email_sub,,2014-06-06,0
219798811,,,email_sub,,2014-06-06,0
219808931,,,email_sub,,2014-06-06,0
224863871,,,email_sub,,2014-09-04,0
224909411,,,email_sub,,2014-09-12,0
220607905,,,email_sub,,2014-06-06,0
218983645,,,email_sub,,2014-06-06,0
224397845,,,email_sub,,2014-09-21,0
222905145,,,email_sub,,2014-06-06,0
220653445,,,email_sub,,2014-06-06,0
221377025,,,email_sub,,2014-06-06,0
221382085,,,email_sub,,2014-06-06,0
222136025,,,email_sub,,2014-06-06,0
221402325,,,email_sub,,2014-06-06,0
223714745,,,email_sub,,2014-06-06,0
221422565,,,email_sub,,2014-06-06,0
224473745,,,email_sub,,2014-06-26,0
219929865,,,email_sub,,2014-06-06,0
222181565,,,email_sub,,2014-07-03,0
224478805,,,email_sub,,2014-06-27,0
219939985,,,email_unsub,,2014-06-06,0
223755225,,,email_sub,,2014-06-06,0
219125325,,,email_sub,,2014-06-06,0
220764765,,,email_sub,,2014-06-06,0
223780525,,,email_sub,,2014-06-06,0
223775465,,,email_sub,,2014-06-06,0
224524345,,,email_sub,,2014-07-04,0
219145565,,,email_sub,,2014-06-06,0
222232165,,,email_sub,,2014-06-06,0
223810885,,,email_sub,,2014-06-06,0
224559765,,,email_sub,,2014-09-19,0
219226525,,,email_sub,,2014-06-06,0
222277705,,,email_sub,,2014-06-06,0
224585065,,,email_sub,,2014-07-15,0
221564245,,,email_sub,,2014-06-06,0
220840665,,,email_sub,,2014-06-06,0
222308065,,,email_sub,,2014-06-06,0
220865965,,,email_sub,,2014-06-06,0
221599665,,,email_sub,,2014-06-06,0
222328305,,,email_sub,,2014-06-06,0
220106965,,,email_sub,,2014-07-03,0
220886205,,,email_sub,,2014-06-06,0
223142965,,,email_sub,,2014-06-08,0
219337845,,,email_sub,,2014-06-06,0
220152505,,,email_sub,,2014-06-06,0
222449745,,,email_sub,,2014-06-06,0
221655325,,,email_sub,,2014-06-06,0
223962685,,,email_sub,,2014-06-06,0
223234045,,,email_sub,,2014-06-06,0
221695805,,,email_sub,,2014-06-06,0
220258765,,,email_sub,,2014-06-06,0
224018345,,,email_sub,,2014-06-06,0
220992465,,,email_sub,,2014-06-06,0
221736285,,,email_unsub,,2014-06-06,0
219469405,,,email_sub,,2014-06-06,0
224038585,,,email_sub,,2014-06-06,0
222545885,,,email_sub,,2014-06-06,0
219499765,,,email_unsub,,2014-06-06,0
